17.2877, 7.50083, 18.688, 0.668698
3.29293, 15.4031, 7.10607, 0.473885
-0.630993, 10.2489, 4.42377, 6.06971
1.37758, 11.5005, 0.0502009, 5.57617
10.0738, 18.2589, -10.7167, 0.297038
8.51047, 7.3636, -6.78696, 0.950188
16.1133, 11.3327, -1.01237, 0.622967
-0.251285, 8.16961, -7.53732, 0.970704
0.672668, 12.3916, -8.31516, 1.77149
15.6186, 13.6153, -5.72803, 0.522453
3.99412, 8.22, -7.53309, 1.31772
17.2416, 16.6147, -6.76629, 1.20841
9.1737, 4.74734, -2.73076, 0.496488
14.4997, 0.427709, -3.7924, 0.27695
4.89812, 10.9596, 8.85588, 0.443669
6.71655, 11.4992, 2.81722, 0.374582
14.9592, 2.16512, 10.1982, 0.431204
12.3038, 11.7148, 11.7097, 0.493411
4.16672, 6.31717, 4.0694, 0.691384
15.7129, 15.3196, -0.774469, 0.933173
1.14977, 13.9776, 4.44467, 2.18013
17.8043, 12.1164, -1.84003, 0.877652
1.59095, 7.44144, -2.73458, 1.13138
9.92701, 14.2104, -14.66, 0.315865
2.81304, -0.652812, -8.82555, 0.150847
8.27891, 9.27305, 10.1164, 1.10264
0.963656, 9.75525, 2.92334, 2.59488
6.45761, 9.63238, 7.62425, 0.797114
6.26174, 4.78861, 4.33044, 0.990285
10.4522, 6.77815, -6.38615, 5.18726
16.1109, 9.38934, -2.37977, 1.04735
10.7173, 10.8123, 0.601281, 0.846869
-1.22611, 12.8635, -3.30645, 2.94052
3.11158, 4.68262, -9.23998, 0.328786
9.97174, 8.77662, -5.40712, 1.52808
3.36044, 10.043, 0.0857316, 2.01664
10.6256, 8.82686, -2.2029, 2.51207
2.71586, 17.1922, 3.79184, 0.30957
11.7365, 8.25535, -3.3633, 0.582323
8.77004, 12.712, 2.54283, 0.448318
3.14537, 11.1718, -6.08111, 0.717329
13.0484, 16.5407, -8.05801, 0.383153
15.3331, 6.56706, -13.4135, 0.403669
-0.660751, 15.2954, 2.26287, 3.76398
17.1434, 14.5577, 3.93002, 1.04542
14.285, 9.80731, 0.751648, 0.48225
18.9858, 9.82539, 6.50095, 2.05938
7.60974, 3.45757, -2.74503, 0.438337
7.79367, 5.95774, -4.36224, 2.67005
5.42146, 3.25648, -10.2305, 0.217616
18.1045, 7.20923, 18.5188, 0.821287
4.15443, 15.5861, 6.22258, 0.37416
-1.58621, 9.5703, 3.895, 2.16934
2.07241, 11.5542, 0.32847, 1.2389
9.63013, 18.9762, -9.73753, 0.222884
9.36707, 7.02544, -6.69984, 1.03147
16.3859, 10.5241, -1.4708, 0.714085
-0.585002, 7.44207, -7.67696, 0.690209
0.0407218, 11.6058, -8.1468, 1.41257
15.7884, 13.2427, -5.26808, 0.558602
4.41529, 7.46291, -7.43521, 0.838355
17.9765, 16.1536, -6.24205, 0.940367
8.54435, 4.17136, -1.96691, 0.424271
13.6263, 0.483362, -3.99145, 0.216826
4.74425, 11.4591, 8.84252, 0.694302
6.28902, 12.1828, 2.66262, 0.528319
14.491, 2.07123, 10.2283, 0.442844
12.9075, 11.0344, 11.1982, 0.45621
3.64771, 5.62344, 3.62086, 0.629641
15.7169, 15.0254, -1.54765, 0.959599
0.837301, 13.4028, 4.16514, 0.658278
17.9991, 11.415, -1.98448, 0.942772
1.19737, 7.17313, -3.05292, 0.885441
9.81804, 13.564, -14.312, 0.282097
1.98006, -0.774704, -9.82237, 0.169403
7.7982, 8.66102, 10.3767, 0.916551
0.349008, 9.76222, 3.22554, 1.06155
6.41273, 10.2812, 7.79437, 0.73866
6.16484, 4.37023, 4.25248, 0.950226
11.3352, 6.56689, -6.06703, 0.458109
15.614, 8.67843, -2.45485, 0.786693
11.1218, 11.3043, 0.538797, 0.754812
-2.12194, 12.7386, -2.66027, 0.900282
2.1457, 4.35176, -8.85926, 0.348128
10.3419, 9.52439, -5.37025, 1.51175
4.13828, 9.72435, 0.749661, 1.14487
10.0977, 8.28425, -2.80885, 2.20745
2.19863, 16.5832, 4.0434, 0.401006
11.8701, 8.409, -3.22693, 0.663574
7.91274, 13.1143, 2.38942, 0.468108
3.41131, 11.8907, -5.30589, 0.84932
13.1101, 15.68, -7.76829, 0.411614
16.0435, 6.05767, -13.041, 0.366007
-1.20205, 15.9855, 2.30166, 0.615489
17.167, 13.9761, 3.57501, 1.55932
14.6642, 10.4508, 1.08222, 0.577822
19.8425, 9.98046, 6.05927, 0.767565
7.03876, 2.85672, -3.19764, 0.217838
7.26259, 6.64855, -4.17536, 0.755004
4.46656, 3.50923, -10.1075, 0.524013
18.8884, 6.81563, 18.1365, 0.537035
4.92602, 15.223, 5.52003, 0.315444
-2.20754, 8.86123, 4.56437, 0.866063
2.30181, 11.2533, -0.412004, 0.956944
8.76146, 18.912, -8.98054, 0.214648
10.0108, 6.16298, -6.58258, 0.907124
16.3197, 9.56456, -1.30787, 0.740917
-1.02515, 6.6021, -8.20803, 0.92506
-0.381902, 11.0452, -8.43836, 0.886001
15.68, 12.9049, -5.6911, 0.654142
4.51332, 6.61285, -7.53262, 0.621393
18.7124, 15.7501, -7.46, 0.546592
8.22362, 3.35898, -1.92214, 0.401819
12.6462, 0.597486, -3.63222, 0.251157
4.02999, 11.6476, 9.62093, 0.95356
5.63018, 12.6737, 3.14327, 0.783682
13.9737, 1.96044, 9.6309, 0.473736
13.0134, 10.1249, 11.8203, 0.569783
2.76929, 5.57297, 3.11775, 0.774878
15.3715, 14.6138, -1.84129, 0.969256
0.274843, 12.9002, 3.86535, 0.53947
17.7223, 10.9075, -2.18587, 0.684672
0.848737, 6.93041, -2.62476, 0.65945
9.7542, 12.6979, -14.4946, 0.399973
1.16931, -0.474503, -9.33335, 0.206792
7.47178, 8.18635, 10.4916, 0.771683
-0.326391, 9.16127, 3.34868, 0.729645
6.51438, 10.9696, 8.12721, 0.628377
5.63566, 3.86418, 4.42956, 0.839542
12.2, 6.52568, -6.29553, 0.362646
14.8594, 8.19023, -2.29022, 0.596378
11.7676, 11.9108, 0.238117, 0.581718
-2.83136, 12.2389, -2.67673, 0.574638
1.30192, 4.09343, -9.27332, 0.401793
10.5419, 10.3745, -5.05559, 0.79695
4.74837, 9.92842, 0.872901, 0.716849
9.32526, 8.08911, -2.71865, 1.40695
1.69587, 15.8748, 4.33654, 0.599994
11.2205, 8.49366, -3.19373, 0.706016
