386.99600295663845,415.22869576811786,420.78471830401935,422.6535653604535,440.99859398973695,433.7382440033027,428.8194774405209,454.9582641682842,458.59791708704296,465.96360164400863,463.23299205732866,455.16019674628603,456.82165654150106,554.6793415608657,466.5625174730433,495.51813015606,506.6445077852427,501.91120530081366,501.2118068721886,519.0359456008599,627.4060012688075,524.4214457720877,512.2495983153658,514.6554762037969,524.0398703311861,522.4286695530861,516.6713473300255,613.3403512398818,545.8767607200999,532.6025163413204,601.063148225822,554.6793415608657,579.9614146153153,604.1729102855553,601.063148225822,610.4387832604198,627.4060012688075,622.9337530961582,618.2523848586291,613.3403512398818,440.99859398973695,647.7454462370958,637.8500928259034,631.0645636383312,665.644305054243,670.8722926430277
382.66829493556014,412.94706455501444,418.3535285701971,417.9003798731369,448.1769697032532,432.9303120800966,426.2576666375001,449.6966771983858,454.0919360871597,473.2282083151763,473.3006566118973,452.50933616400454,455.03787734889244,553.285990695616,465.9580042100064,499.33460604565414,513.9483168772288,505.5300853336511,498.6373203749372,522.9685415006962,624.1803681557558,525.5559579107024,508.3385671037703,513.9261478385013,526.6032736626443,509.3188343166279,526.8093524291429,622.1765762527807,534.3713882918132,534.5334621817713,604.3402765188528,553.285990695616,562.2856688016856,586.9751376902341,604.3402765188528,610.9459408198857,624.1803681557558,615.4663160677384,613.5871374842153,622.1765762527807,448.1769697032532,642.6561334484161,636.1450920693063,646.308847432702,662.7780006889865,666.4911506827475
381.9875207094867,412.43250597448105,418.1835353721597,413.3922365553223,454.3474776744376,434.34556803636127,425.056721161256,445.47828024203864,449.4554908228524,479.9405122085277,480.3604838088067,450.73313194579384,453.74625044320726,554.4588925835161,464.0143959900032,508.82070215215685,519.7607868933443,509.36802249037305,497.8417276089599,529.9253524919718,621.3143057692602,529.1801006450484,504.17389094303553,515.598097260954,530.666295918473,496.0103514876042,536.5423248596858,622.2885155359666,526.5908503025587,537.0849389458198,605.1599302921495,554.4588925835161,545.6987944649458,574.2264202592736,605.1599302921495,613.2142345759204,621.3143057692602,606.8950537078678,611.134621062971,622.2885155359666,454.3474776744376,632.0843851364618,634.3195594456104,663.4156221337943,660.6600542182588,658.335323368867
386.87185667182416,414.38536590963696,420.61989706812966,407.8947627188301,462.08895644067724,434.84355183541476,428.6942665563498,440.82932124673664,446.7208629217069,484.9360752050859,484.3726894180512,447.2875384095236,456.2802653282996,552.6887609252869,463.3411594263085,521.3435141618867,524.1106657703627,515.2027438683842,505.7449824992816,536.0632915928953,615.1282160703613,532.2365481343624,500.5450015815336,515.8262619293555,526.5918404310155,486.53941225282733,545.0476382550015,618.8273685711711,531.262174492766,539.7368944601079,607.7936245542168,552.6887609252869,537.722757908377,563.0224027260111,607.7936245542168,618.9734870015825,615.1282160703613,596.633358185317,608.9268894790695,618.8273685711711,462.08895644067724,622.964603020468,630.8750184521342,663.5751446905397,655.5669846251251,646.3870728252168
396.61022749455157,421.71532218883164,425.5091822884626,401.75062187653896,469.92739008926145,436.3503572822165,434.9606051127274,434.28780814967115,449.08975545641675,490.18066456690406,486.09967022496653,443.944187627655,456.4050120782928,551.7101598938864,465.5412679789915,534.4912508627551,526.02801643271,519.5946243466508,517.758746380145,541.7277580145555,610.2037445895834,536.5304416606785,498.9840136418442,513.8836035887937,522.4140422432291,480.82766768723377,552.8623621295418,613.1709592073088,520.5226860055574,542.6080720601201,610.234191132435,551.7101598938864,533.0956460162265,552.6092687662468,610.234191132435,628.3847952360744,610.2037445895834,585.4807024284538,606.2320975575418,613.1709592073088,469.92739008926145,614.5954084654998,628.8779995050622,656.3079949510571,650.9520377544526,638.1967231924921
405.710379414215,435.26256909651033,431.533563575591,399.55125915313613,478.1593959772937,437.8712773573662,442.42576517881116,427.73935408781847,455.6376715420309,491.7832708672984,486.3819192788095,441.62788297609933,455.48480529400246,550.5023506579641,466.80345358243335,548.0320075327255,526.5242563429331,523.8766182327216,529.9955205054895,547.5592283785487,603.7483397556234,541.2052964242998,504.10461020415835,511.7034711984468,521.8559215569074,479.14278312894487,558.8520088454028,607.02354539154,510.18316511070793,545.8663914819841,612.5581279370647,550.5023506579641,530.5873854708747,541.7360238787437,612.5581279370647,630.0073736870343,603.7483397556234,572.436474462833,598.7633833142964,607.02354539154,478.1593959772937,607.1608901827751,626.6861787724615,649.1785228204322,644.9035893481893,637.7301224632905
416.357299170122,449.36756248080553,437.1337884436529,402.26556856129645,487.5409043269448,438.5772271379557,445.87169031462884,422.27758895816044,467.9031916354702,492.9664249303871,486.47053337011005,439.15704117702086,456.16472520150705,548.5127648420606,467.85826338204896,563.5500895083561,526.6174874169589,528.4369616505613,545.7552340115568,552.5361812894247,597.1247767179739,546.7885356878812,511.8575546131575,510.73763358509063,520.8019565361407,476.81988209832633,566.375376570606,602.945576034293,504.86305615199626,544.7748950838101,616.3801574195863,548.5127648420606,529.3647562988002,525.6545516018235,616.3801574195863,630.0809897261297,597.1247767179739,562.7915293088953,593.2972126008785,602.945576034293,487.5409043269448,601.2838233429934,624.6823172483608,642.8390618507289,640.6116080811953,638.3636171263222
427.47066807460754,462.42415551827844,441.26883449143475,409.94605865518554,494.6425778331967,439.44747689844735,445.59782361286807,419.7711250701695,482.26904108751665,494.3953927333131,486.8239971978129,436.9202838385485,456.8000945172138,546.364384275034,468.7180844589468,575.2004494039743,526.4438508409993,537.8232523034991,569.6166074632818,556.8776442465727,591.22885066593,554.3300457178794,524.2948359815464,509.97293164033806,523.1527055883749,465.66380759583876,572.8771079023124,599.5022102678104,503.92238994953857,547.6450554426899,619.2604765261991,546.364384275034,529.3673350756746,507.02610422409555,619.2604765261991,632.4606564624974,591.22885066593,555.0956670443451,590.8321255726661,599.5022102678104,494.6425778331967,597.2021521383814,622.7101518213859,637.64732969681,636.2520889390718,638.854436448372
443.6104947830373,476.9450532399377,445.8742637880481,419.1422987165856,504.3127883097035,440.95547197334923,445.36536554848,420.7613667872657,496.4169859235101,498.9238750277965,491.1331242186262,436.4755543857132,457.0497329888474,544.3373971591311,471.2025732308063,583.6912673005158,526.8594029405173,551.7338519422332,594.1584809849849,561.6977416645194,584.6886994869304,561.880250958961,537.0946627355584,508.9703549761898,525.147999812556,453.6850473963493,578.2152541003042,596.2991833934672,505.71948715549877,549.9294226602251,621.9650799332721,544.3373971591311,528.7363540250301,489.10725160299125,621.9650799332721,634.1423526254874,584.6886994869304,568.0385037189404,589.504161238626,596.2991833934672,504.3127883097035,592.9305541482048,621.2155233112911,630.5680243758308,631.3245274741548,641.586196274463
462.2531466252928,486.8751221940554,450.4762740929393,428.13568694098456,516.7674855323974,443.28401305610504,445.15205231343856,424.02141754188114,506.4617098424725,507.75110674368943,495.1340981628083,436.0799150373596,458.71958155732233,543.17210348907,475.7712415945725,589.4864075706558,528.5227114328062,565.7719185913768,610.81932686346,565.9655496297555,577.9201758563886,567.6859374956383,548.790997693415,508.6914871144128,538.8276994864555,444.0505840132163,582.3385378709022,592.2213248050051,512.99425147094,553.595588934227,621.6307459987228,543.17210348907,527.3488384552119,475.38656016226037,621.6307459987228,630.1489798921776,577.9201758563886,574.4253313623676,590.6757869550456,592.2213248050051,516.7674855323974,588.9741088799992,619.6541867108393,624.6914634416739,628.4115644674563,643.7700664092954
