237.15343721357573,297.1222930513403,115.18636477431525,289.09592301012685,281.53322188508133,311.66220908284714,219.6070804759018,168.1690336495816,161.8451415668483,150.99210531196258,194.3158029058955,205.2227253171867,204.95860642713336,209.30492624147664,245.5054391134247,253.11248722939007,321.68226253782876,288.35711391234526,194.8095529337732,369.30432703042914,285.3440753971208,162.47207200937535,187.25506577520352,186.13403987744854,195.20683787453447,189.28515233298063,164.57834028850664,245.52532157677416,140.72809846968633,135.70179471316396,121.95876031509582,235.54855407461923,213.61350129362697,219.73325106240284,460.58491106369644,191.2002180688807,114.70000796231562,138.61434484686612,123.2960711200335,108.28935703702453,116.5281542737695,431.6850528823803,127.11216432184466,151.05689441943053,129.82187129140132,149.40682092854226,322.27394292226654,298.7702606873072,537.2334141176581,227.1603325329431,178.12714648580436,213.22997696848978,185.96480510697256,232.75936788057922,240.4687489867493,248.50126737818937,124.8872104074315,126.54866630298864,139.4773672667264,289.09592301012685,194.8095529337732,177.94132230878145,216.70516646060707,196.78973608088512,154.65800668668155,137.75566474796702,145.61149148939347,163.2507644996713,264.64152362615766,192.41678075443548,212.72621387452833,220.07686611612462,126.54866630298864,148.90373517533587,445.16484660158903,295.7357657116487,220.32069362879858,116.78592977469464,129.32226826851,134.95674824269574,450.6962891254302,245.5054391134247,259.2939230113754,235.54855407461923,268.3579219681652,277.7150024290494,141.49143430976855,117.29675521954337,167.23408861433728,251.07925683876323,123.43787125569835,227.62504639792346,158.83595245447674,147.1395946869642,235.66326911853633,178.22534219034895
237.05820745628284,297.14269496529585,115.16306092634505,288.9195303533423,281.5345954333126,311.61524664085414,219.50108881686972,167.9495089244344,161.82405428774672,151.0160096973403,194.29072222704275,205.34879842509233,204.9944644350545,209.25344713680738,245.52359325849926,253.11103686982534,321.6416381785302,288.57537134920307,194.76037945887114,368.6613019170854,285.2898155252956,162.51742222570954,187.225233735834,186.24888657320642,195.12496349760107,189.27312646165063,164.5997889377246,245.51858268368574,140.82853826853537,135.69196671615424,121.96134628868398,235.5790914832112,213.62923001391835,219.7306805463502,460.5757708120283,191.30555535446103,114.73762320022075,138.63988891899444,123.23339391426924,108.41089100654466,116.50375738667952,431.7228987769279,126.5614354198458,151.04692032092404,129.97513157929433,149.49074981217277,322.40376186453966,298.7635584322377,537.1608211701288,227.18286212947135,178.15151694442287,213.11370480968262,186.0437287499503,232.74055457497312,240.46794400351405,248.49293588575034,125.07491021618074,126.36950014765114,139.43311348819483,288.9195303533423,194.76037945887114,177.95292430163374,216.7223383278395,196.7806532801376,154.6269513767342,137.493265899433,145.59328609270008,163.43380622723885,264.6243616811532,192.41930374157138,212.72437161305473,219.94260228911398,126.36950014765114,148.9709380229185,445.14355691534445,295.74723153143503,220.55832650836405,116.92463845312142,129.28666468760642,134.86481049343126,450.67957716535875,245.52359325849926,259.2303098837571,235.5790914832112,268.37031845234065,277.70037748862205,141.46804462672338,117.38300591819308,167.2521930866376,251.142327460508,123.42985450897632,227.62381750581804,158.79884882429502,147.18039390081822,235.73273577826282,178.1815929021268
237.05049632418053,297.15317526520704,115.16306092634505,288.8780257678594,281.53356809216234,311.61524664085414,219.5272463596444,167.9529511075673,161.8340997151605,151.0117009509976,194.29052930449956,205.34881068711263,204.99414038634055,209.2534634755189,245.52297571349453,253.0864272548534,321.6361680138869,288.5773276575481,194.7603230066515,368.6613019170854,285.26303386484466,162.48028288017795,187.22514437691348,186.23896600721486,195.12552788227072,189.26796521761557,164.6000445991617,245.518592849689,140.8289376447928,135.69185366518317,121.9614337718462,235.5916901699571,213.62924422056233,219.72900927163323,460.5757708120283,191.30556916801666,114.73762320022075,138.63987097910027,123.23492015304376,108.41089100654466,116.50547710644892,431.7155752344264,126.5614354198458,151.04753407659678,129.97720066629014,149.48564282260838,322.4061561044224,298.70676402956445,537.1479800001016,227.1829656972616,178.15216639716354,213.08949293609805,186.02679584286852,232.7420550530373,240.46889987368388,248.50372870519732,125.0738227295634,126.36922825209476,139.43347994352314,288.8780257678594,194.7603230066515,177.95289876943167,216.7207666460142,196.78048334660892,154.62571653859774,137.49421106479917,145.59321739874778,163.43463548517238,264.6243616811532,192.416497739385,212.72471560506494,219.94251707001683,126.36922825209476,148.97102638492458,445.14355691534445,295.74723153143503,220.55910604376663,116.90690568666182,129.28718240618414,134.8657981747375,450.67957716535875,245.52297571349453,259.22248567803683,235.5916901699571,268.37037538875205,277.70040177528523,141.46793430189012,117.38152091524509,167.23956395132916,251.14764368096343,123.42929968984745,227.62436430360125,158.80055774297927,147.17732446242195,235.73275108416564,178.18112861705072
237.02586262758314,297.1661633930307,115.15873237828319,288.8493825732215,281.4803362916211,311.6181440253415,219.5476439846251,168.0282618548818,161.78302952005424,151.03517460644716,194.26019655995287,205.34230657009834,204.99341689315105,209.28754674494482,245.52103838074993,253.08217907526353,321.6035182977905,288.60680608896075,194.75111686261442,369.3949571684428,285.3158811786738,162.48081780933805,187.24484779792442,186.43147063911888,195.1300898192747,189.30016427408654,164.54622983455772,245.54103317430253,140.82821726349633,135.67314961699614,121.95459745922321,235.60493059532592,213.6112759447795,219.73410437844257,460.5677084051401,191.38064350984394,114.72025275622411,138.63967206843077,123.30047547910905,108.28868786221472,116.50605779770456,431.75229009157516,126.61361602519557,151.05064607727067,129.94447618017836,149.50147494107915,322.404869709072,298.7672923427047,537.0484141384549,227.18316485061766,178.13979908899947,213.137029699079,186.02927923500744,232.76655787468223,240.47953491650736,248.49144577404934,125.06566699876231,126.35492149479492,139.47983150905347,288.8493825732215,194.75111686261442,177.95701155107767,216.77010998281358,196.77632144493788,154.6090720680853,137.50632759781007,145.62635338508548,163.4198069544652,264.61430111976887,192.4360588250563,212.71737200456408,219.95770304994534,126.35492149479492,148.9896340438484,445.15166457663963,295.7378600622774,220.6040541467076,116.88702729279697,129.28549911974991,134.9019347184141,450.67957716535875,245.52103838074993,259.2239430153368,235.60493059532592,268.36966163258876,277.71033806920116,141.4939401491282,117.3539302557827,167.24208544108407,251.19774338765683,123.43349670931335,227.63586801395647,158.7370771027879,147.23056495430544,235.710795128023,178.15662287940373
235.22306718875984,298.31013979207887,111.8051413439214,271.08035056861394,266.96445486876183,293.7365697532384,214.6443627159037,176.5420797705639,151.11336338865792,148.50037060813133,190.15471556615836,198.83350078872832,209.01571069729334,205.91703329335866,244.65549096127336,243.16536668818003,319.9560176411682,276.48094704244903,198.95314540077283,356.8778527686146,281.3133966233332,172.13916361075437,186.7219284823542,194.94223333633346,201.790075901928,192.31392225218093,162.4626529003762,239.48680269203243,142.84212860640616,132.91631224425066,120.19647225991545,225.8154552899416,195.71843578098554,221.11608382424564,446.8941303652355,177.25656973882442,115.24736276795113,139.31610571442985,126.83700469148164,107.86244363913049,111.70054635102824,437.8726342630726,122.5516738660699,153.91099614523287,136.57972971309627,150.94496900146143,333.87740638500907,288.05735946842964,550.3083572775118,240.14603196726262,182.09375001465196,207.81564608614764,194.8054838338022,232.6192124210157,242.78568642023464,249.3491068142293,120.39696279939233,120.99320450648187,146.9065814238329,271.08035056861394,198.95314540077283,179.7146031770747,215.56298407714874,198.99993933000894,152.84607596274208,131.8494074374814,147.0119950356025,167.38842009902268,248.68673187996086,191.64832351237283,216.62625169525958,226.81567068119372,120.99320450648187,146.9533998824556,457.50949864361974,288.97681819064155,220.4269683572496,124.75711656537985,132.83107627157176,141.85629298902458,457.9535873205341,244.65549096127336,253.38187221332112,225.8154552899416,267.70016391954056,272.19736341640584,144.73547405026773,120.95413481963865,166.3504061279798,248.71282903391358,121.83690900805891,228.37240708938035,141.82479423939688,142.1884104813763,222.82728167548305,184.94706197923503
233.89302509139907,299.99632504198763,108.66257083525915,250.43085403271027,254.12792957435772,277.47559385755403,189.2480190284703,183.0011726564641,137.78904668666962,145.69856114364887,187.3453178484387,195.74779406844266,217.83229700024006,203.3517642168228,242.86477516402914,229.68077149942545,317.3764258282096,267.8958237794232,200.26607082353814,343.838623633962,277.23455332220664,181.31134138657472,184.97460846212775,203.34758065485627,207.97593444543426,195.84486521211983,160.4793784702453,231.60126511960272,142.9416002393011,129.5719130680207,119.81943370561433,210.38428508586776,179.98144412878247,218.8806404525768,424.173956735722,163.24665177811562,116.51955989239681,137.04779805445816,129.71149794320448,108.37118823788634,108.97197351284245,444.7208521974387,118.77359462830239,154.79244657777633,145.1233474483666,151.6586112390101,342.1748416127793,273.28937885849695,556.7526402267891,251.20131176771207,186.20297908808587,206.3850452338698,182.95161866656494,232.5926008832403,245.39242378342823,250.64685082376496,111.5414037325404,114.60445568430995,153.08834111197197,250.43085403271027,200.26607082353814,182.6102340926097,217.83290616187946,200.37927320529212,148.50192222091255,126.08960541822739,148.01862759861348,171.10237362789928,231.84717858380526,191.13901336004787,219.08058442979637,234.0863715536707,114.60445568430995,138.3374594584661,465.7689076333885,279.5829413565263,217.59537128997727,130.19492805636196,139.259275242533,147.20194588524194,465.9050407374022,242.86477516402914,247.42701895313797,210.38428508586776,268.91487222513047,266.7413233518573,160.02769902414536,125.9969915576421,164.97950570201698,248.33763189503895,117.51868825605678,229.18096204928347,119.61774357870635,140.8669539642827,210.7029803381543,191.04527538363791
231.04402177042266,301.50633476694196,101.75548365113966,234.4506632822617,236.56137504966625,266.9228238219355,171.91661298672778,188.87410367581342,128.69069465673437,142.91297860238495,185.12579323887525,188.3002243702955,228.76895074446008,210.3071376319398,246.02586184936376,218.41752140842186,304.8951514383314,258.16544337664124,201.1355073114256,331.88504719242417,274.12806397653026,176.3472149238078,182.18648121355136,210.4779898689627,213.09142988029936,200.1961839537899,163.46462127157682,216.18972234945858,141.1053085719258,128.54320714725696,104.54140107292697,196.05659328819846,170.3850076350326,216.79930901012423,397.04623774858436,158.72484674472452,118.20346301832029,132.8746563504851,132.95518630272926,111.50967464320144,107.81003933760273,452.4181636706895,115.35073136600292,153.70428178555133,149.77976861231545,153.0661284697254,348.6186744700305,257.82596616865993,555.951734835204,260.40198390661214,197.04658181716897,197.72316430171009,178.83398733014323,229.99598927615614,246.91495093138263,253.30596761574373,105.89950362719819,108.01439079850596,147.27600658233052,234.4506632822617,201.1355073114256,185.8726764389877,216.86311034413836,202.41894951150687,150.3405011620718,119.98821015987198,148.20226671366694,167.45383890814261,227.86208579271664,188.50338413709804,220.12641320289978,238.38229208642514,108.01439079850596,130.2723993958376,471.37712600143107,265.5095739132866,200.95334497381933,135.35343190662047,145.17782966837967,150.765650843742,479.9231991894508,246.02586184936376,253.73098488459254,196.05659328819846,268.60759213577563,260.69348105423506,168.1487211048262,131.51522964097396,162.46004552003546,247.81713465087108,113.69562991578687,229.0678708865455,120.86932214040175,138.25815119080434,196.29055526448155,195.48644707312405
227.75996644895608,303.6268115395574,95.50068966377822,222.72296699979677,249.93308793528894,263.64396240303006,159.5876934682764,196.98555436020166,118.71917593567161,139.08573521613195,182.69118385282258,192.65699327946166,235.49514435280986,220.18167000604967,246.78384538459568,213.35295663044724,294.9410927676545,262.6705788068815,201.12276586153152,317.94324036645435,271.07868270101886,181.11431412904665,179.92452599357557,212.64874011733266,216.62365639069034,204.2127646507978,166.36217239637054,204.09908054050487,140.9057973093078,127.78526531143947,103.50864700036084,197.2484260014966,167.54030611810066,214.53893153588922,371.08905492215905,164.68848131564704,125.0281859679146,128.1731742350001,139.85320326565247,114.5248070933647,102.4238503088414,460.0275051640681,112.09181169851456,151.03179781767227,156.85691064275906,155.27246857058702,353.1566848414449,243.81145523706198,547.5117098927965,252.21230886122146,204.6214227507494,179.95514287709835,178.83859410754044,228.18537717264294,248.9551871861263,256.7100266451386,103.41131453455641,106.99306477194614,134.6844331177204,222.72296699979677,201.12276586153152,186.31232429312232,216.02454943841764,205.65768419473582,150.04087858594727,115.24455457685963,156.0909196960393,171.95769302523232,221.0041912331785,179.91781676097662,222.89193787347682,243.40401096189726,106.99306477194614,125.0150626047932,475.5938513890625,254.9506032550678,184.9513988520831,138.5680762674598,148.75320405871,152.27233739683228,497.26754266510943,246.78384538459568,256.8910488560136,197.2484260014966,264.0829761653428,255.65928515025678,166.39269264525186,147.87775498466672,159.34202270072495,243.25623756625862,106.86826287077155,228.40835996766535,121.5741616733965,131.955598938461,184.05737824282315,219.13378981398833
223.6495310329678,305.8548963491663,91.53426550637846,207.02039290116153,251.64941220711432,263.648928840585,152.56994513142837,204.82859704594864,110.57508578312468,132.9544207419289,178.01547895936963,197.03875131825865,230.77031721860192,215.46792331085408,238.63971234275527,203.77800406831753,286.217145590183,266.13186506595895,199.18421530537108,304.50550510955486,268.7898982252463,180.1629402838355,178.84441352918387,216.50966333915923,221.068610110475,208.6910468265093,171.9592018367084,194.5501631281926,146.39700368880148,128.6036300906089,103.8021075585178,195.44592915751684,172.99902403065744,213.38422579593964,352.88920772012733,164.5801309807606,131.98139648690344,122.65479749169623,155.34106932710483,118.06667912506057,92.7824409935425,470.771585607371,110.87762267828026,148.47885055595182,162.21493125030227,159.5154883888672,351.6749628705104,242.44638519513018,535.8918176667052,243.96060239666923,209.46660164241837,166.12032543867662,164.23261583314917,226.79926061807458,230.44260504878366,260.5047295227874,102.04920902944329,106.63112918975001,124.67229590634807,207.02039290116153,199.18421530537108,186.1533511772444,216.48001219134488,178.98424810740886,147.92570010336246,114.3830935770394,149.15797881771854,149.83194101013785,217.98591915820253,173.303917990335,224.98974335316788,246.97993274700923,106.63112918975001,123.64220898891747,478.1062292918388,250.80693185565679,178.79603177923687,143.86857068086587,142.2985322643664,148.82917823312064,511.6951742611774,238.63971234275527,258.3489927255593,195.44592915751684,258.8596729151133,249.32531740106026,157.70681087562684,145.19643433883178,154.1807812232941,236.50082531314337,99.2706498406437,227.8911079246,121.10113648143368,128.70046334387516,174.14541467195434,205.44271756227306
221.53822556089148,307.42715177488606,89.95656330484582,210.62565903068545,253.76455734037268,265.1980795137922,145.9745637597908,211.80548189840994,111.1311825432968,125.50720422637988,174.899260269429,189.82681671369207,240.3296939109822,211.8559094239975,223.21299659023964,194.41634654902194,280.18731887134527,270.1329875013572,197.64353116756484,295.2423218817095,267.7856032143157,168.6502235716092,154.80769708914298,220.1722825463148,224.3071618600436,213.5877038617846,178.0761077766601,180.6575403695047,156.66873255953195,132.25387557634448,105.77596761526426,203.2473220837233,185.0558068383877,213.9979775611571,329.69779050985284,155.16004955725407,136.2934708900469,118.68874526948122,150.02389011013094,122.55784673925166,91.97843725629329,479.7783973876429,111.33477778139223,147.71153015257767,167.4611801629993,163.54555392537253,340.5238479531276,248.5638655056822,520.3960900030569,236.7780248089831,213.01979759435363,153.52440712861662,164.50344988195428,225.93380032990342,221.81868065860425,264.8910228313965,102.20107706687443,107.08114643758331,118.17202439166005,210.62565903068545,197.64353116756484,175.69810322633379,209.6118073628767,182.45224701635664,144.70744498410514,120.74997367306415,145.79584962239048,150.56557509658865,229.19465510901264,166.7114348425746,226.32967503878857,248.99012680704158,107.08114643758331,120.29764831925348,478.77272471905934,249.09062734843832,177.81245392837238,152.24109958250926,147.93768012592693,151.1391516439164,522.9262499955472,223.21299659023964,255.5305796322658,203.2473220837233,255.34343175046575,242.99419254678025,152.92610094488185,137.40738151248834,144.85754113716646,229.024418198966,99.52106381603014,227.73892694975933,120.66479036310014,127.94635695100328,167.01432749608244,194.90133874723637
